id,label,predict_result,predict_score,predict_detail,type
0,1,0,0.014260332614442641,{'0': 0.9857396673855574, '1': 0.014260332614442641},predict
1,1,1,0.9323529607254218,{'0': 0.06764703927457816, '1': 0.9323529607254218},predict
2,1,0,0.3078312964907941,{'0': 0.6921687035092059, '1': 0.3078312964907941},predict
3,1,0,0.10224962532885662,{'0': 0.8977503746711434, '1': 0.10224962532885662},predict
4,1,1,0.921086955284503,{'0': 0.07891304471549698, '1': 0.921086955284503},predict
5,1,1,0.8626827636447891,{'0': 0.13731723635521087, '1': 0.8626827636447891},predict
6,0,0,0.0844463160853558,{'0': 0.9155536839146442, '1': 0.0844463160853558},predict
7,1,1,0.6572095626887641,{'0': 0.34279043731123593, '1': 0.6572095626887641},predict
8,0,0,0.41661018875426975,{'0': 0.5833898112457303, '1': 0.41661018875426975},predict
9,1,0,0.0737171801979925,{'0': 0.9262828198020074, '1': 0.0737171801979925},predict
10,0,0,0.03097494058326523,{'0': 0.9690250594167348, '1': 0.03097494058326523},predict
11,0,0,0.19352661536985966,{'0': 0.8064733846301404, '1': 0.19352661536985966},predict
12,1,0,0.005176585525053015,{'0': 0.9948234144749469, '1': 0.005176585525053015},predict
13,1,1,0.9373534188581683,{'0': 0.06264658114183175, '1': 0.9373534188581683},predict
14,1,1,0.8158211906148477,{'0': 0.1841788093851523, '1': 0.8158211906148477},predict
15,0,0,0.10983043152358549,{'0': 0.8901695684764145, '1': 0.10983043152358549},predict
16,1,1,0.598480143905266,{'0': 0.40151985609473395, '1': 0.598480143905266},predict
17,0,0,0.2853316154801816,{'0': 0.7146683845198184, '1': 0.2853316154801816},predict
18,1,0,0.021165764944905043,{'0': 0.9788342350550949, '1': 0.021165764944905043},predict
19,1,1,0.6062617325188001,{'0': 0.3937382674811999, '1': 0.6062617325188001},predict
20,1,1,0.9876331876680651,{'0': 0.012366812331934929, '1': 0.9876331876680651},predict
21,1,1,0.8914851371490708,{'0': 0.10851486285092915, '1': 0.8914851371490708},predict
22,0,1,0.7023926063177947,{'0': 0.29760739368220535, '1': 0.7023926063177947},predict
23,1,0,0.08140079331744428,{'0': 0.9185992066825557, '1': 0.08140079331744428},predict
24,0,0,0.3440446285247256,{'0': 0.6559553714752744, '1': 0.3440446285247256},predict
25,0,0,0.4071609384052551,{'0': 0.592839061594745, '1': 0.4071609384052551},predict
26,0,0,0.04242399856548702,{'0': 0.9575760014345129, '1': 0.04242399856548702},predict
27,1,1,0.8358982984392949,{'0': 0.16410170156070514, '1': 0.8358982984392949},predict
28,1,0,0.3566960620538618,{'0': 0.6433039379461383, '1': 0.3566960620538618},predict
29,0,0,0.36752833609664126,{'0': 0.6324716639033587, '1': 0.36752833609664126},predict
30,1,0,0.311599018913194,{'0': 0.6884009810868059, '1': 0.311599018913194},predict
31,1,0,0.1294196861840893,{'0': 0.8705803138159107, '1': 0.1294196861840893},predict
32,1,0,0.30814489164252873,{'0': 0.6918551083574713, '1': 0.30814489164252873},predict
33,1,1,0.9717884764887177,{'0': 0.02821152351128231, '1': 0.9717884764887177},predict
34,0,0,0.2714011751555869,{'0': 0.7285988248444131, '1': 0.2714011751555869},predict
35,1,1,0.7277607359992814,{'0': 0.27223926400071863, '1': 0.7277607359992814},predict
36,1,0,0.006783468819068572,{'0': 0.9932165311809315, '1': 0.006783468819068572},predict
37,1,0,0.13062009065311322,{'0': 0.8693799093468868, '1': 0.13062009065311322},predict
38,1,1,0.5956109665579422,{'0': 0.4043890334420578, '1': 0.5956109665579422},predict
39,1,0,0.39715521916781515,{'0': 0.6028447808321848, '1': 0.39715521916781515},predict
40,1,1,0.7479093890898727,{'0': 0.2520906109101273, '1': 0.7479093890898727},predict
41,1,0,0.48125106592724287,{'0': 0.5187489340727571, '1': 0.48125106592724287},predict
42,1,0,0.45823889740611323,{'0': 0.5417611025938868, '1': 0.45823889740611323},predict
43,1,1,0.5698568879240916,{'0': 0.4301431120759084, '1': 0.5698568879240916},predict
44,1,1,0.7498902566039348,{'0': 0.2501097433960652, '1': 0.7498902566039348},predict
45,0,0,0.10646554926879727,{'0': 0.8935344507312027, '1': 0.10646554926879727},predict
46,0,1,0.9339978979884811,{'0': 0.0660021020115189, '1': 0.9339978979884811},predict
47,1,1,0.9751881080640667,{'0': 0.02481189193593325, '1': 0.9751881080640667},predict
48,1,1,0.6676041222280915,{'0': 0.3323958777719085, '1': 0.6676041222280915},predict
49,0,0,0.133195349004795,{'0': 0.866804650995205, '1': 0.133195349004795},predict
50,1,0,0.054483405010627164,{'0': 0.9455165949893728, '1': 0.054483405010627164},predict
51,0,0,0.2955122873673562,{'0': 0.7044877126326439, '1': 0.2955122873673562},predict
52,1,1,0.5330212340480249,{'0': 0.46697876595197507, '1': 0.5330212340480249},predict
53,1,1,0.621584957441202,{'0': 0.378415042558798, '1': 0.621584957441202},predict
54,1,1,0.5767576361323828,{'0': 0.42324236386761716, '1': 0.5767576361323828},predict
55,1,1,0.9821439970703072,{'0': 0.017856002929692805, '1': 0.9821439970703072},predict
56,1,0,0.11800907051923612,{'0': 0.8819909294807639, '1': 0.11800907051923612},predict
57,1,0,0.14994717462242793,{'0': 0.8500528253775721, '1': 0.14994717462242793},predict
58,1,1,0.720338305266568,{'0': 0.27966169473343205, '1': 0.720338305266568},predict
59,1,0,0.015635459977811333,{'0': 0.9843645400221886, '1': 0.015635459977811333},predict
60,1,1,0.9497080197782861,{'0': 0.05029198022171388, '1': 0.9497080197782861},predict
61,1,0,0.24642195700941388,{'0': 0.7535780429905861, '1': 0.24642195700941388},predict
62,1,0,0.4740116526855617,{'0': 0.5259883473144382, '1': 0.4740116526855617},predict
63,1,0,0.10681912619554378,{'0': 0.8931808738044562, '1': 0.10681912619554378},predict
64,0,1,0.8992280255990686,{'0': 0.10077197440093144, '1': 0.8992280255990686},predict
65,0,1,0.91472259743335,{'0': 0.08527740256664995, '1': 0.91472259743335},predict
66,0,0,0.28152189880875444,{'0': 0.7184781011912456, '1': 0.28152189880875444},predict
67,1,0,0.13506991647042954,{'0': 0.8649300835295705, '1': 0.13506991647042954},predict
68,1,1,0.7922537015300454,{'0': 0.20774629846995463, '1': 0.7922537015300454},predict
69,1,1,0.7627672318731635,{'0': 0.23723276812683647, '1': 0.7627672318731635},predict
70,1,0,0.2407187506386341,{'0': 0.7592812493613659, '1': 0.2407187506386341},predict
71,1,0,0.09297667220087848,{'0': 0.9070233277991215, '1': 0.09297667220087848},predict
72,1,1,0.937557830620624,{'0': 0.06244216937937597, '1': 0.937557830620624},predict
73,1,0,0.07144324552983979,{'0': 0.9285567544701602, '1': 0.07144324552983979},predict
74,0,0,0.032524925046910964,{'0': 0.967475074953089, '1': 0.032524925046910964},predict
75,0,1,0.5577267245887358,{'0': 0.44227327541126416, '1': 0.5577267245887358},predict
76,1,0,0.09245491010179414,{'0': 0.9075450898982058, '1': 0.09245491010179414},predict
77,1,1,0.8821034607855659,{'0': 0.1178965392144341, '1': 0.8821034607855659},predict
78,1,1,0.8449224898487292,{'0': 0.1550775101512708, '1': 0.8449224898487292},predict
79,0,0,0.02164874978446183,{'0': 0.9783512502155381, '1': 0.02164874978446183},predict
80,0,0,0.21462149232743444,{'0': 0.7853785076725656, '1': 0.21462149232743444},predict
81,0,0,0.017405298353655285,{'0': 0.9825947016463448, '1': 0.017405298353655285},predict
82,1,1,0.8587204767488198,{'0': 0.1412795232511802, '1': 0.8587204767488198},predict
83,1,1,0.7328505587622608,{'0': 0.2671494412377392, '1': 0.7328505587622608},predict
84,0,0,0.008105983622910196,{'0': 0.9918940163770898, '1': 0.008105983622910196},predict
85,1,0,0.010283848709852727,{'0': 0.9897161512901472, '1': 0.010283848709852727},predict
86,0,0,0.24383843609698658,{'0': 0.7561615639030135, '1': 0.24383843609698658},predict
87,0,0,0.05575455995809803,{'0': 0.944245440041902, '1': 0.05575455995809803},predict
88,1,0,0.15908291231567892,{'0': 0.840917087684321, '1': 0.15908291231567892},predict
89,1,1,0.6330156782174513,{'0': 0.3669843217825487, '1': 0.6330156782174513},predict
90,1,0,0.023148972020589815,{'0': 0.9768510279794101, '1': 0.023148972020589815},predict
91,1,0,0.1790876695965345,{'0': 0.8209123304034656, '1': 0.1790876695965345},predict
92,1,0,0.04674340025968992,{'0': 0.9532565997403101, '1': 0.04674340025968992},predict
93,1,1,0.8578809295600727,{'0': 0.14211907043992733, '1': 0.8578809295600727},predict
94,1,1,0.8617791807962332,{'0': 0.13822081920376683, '1': 0.8617791807962332},predict
95,0,1,0.7343740544803808,{'0': 0.26562594551961916, '1': 0.7343740544803808},predict
96,1,1,0.7155315760426786,{'0': 0.2844684239573214, '1': 0.7155315760426786},predict
97,1,0,0.36605805718664447,{'0': 0.6339419428133555, '1': 0.36605805718664447},predict
98,0,0,0.02961537797532251,{'0': 0.9703846220246775, '1': 0.02961537797532251},predict
99,1,0,0.13828525639280598,{'0': 0.861714743607194, '1': 0.13828525639280598},predict
100,0,1,0.8546496581099262,{'0': 0.1453503418900738, '1': 0.8546496581099262},predict
101,0,0,0.014781679249186795,{'0': 0.9852183207508132, '1': 0.014781679249186795},predict
102,1,0,0.42889566800692563,{'0': 0.5711043319930744, '1': 0.42889566800692563},predict
103,1,1,0.8884265155826077,{'0': 0.11157348441739234, '1': 0.8884265155826077},predict
104,1,0,0.26676636903231943,{'0': 0.7332336309676806, '1': 0.26676636903231943},predict
105,1,1,0.6712328676351974,{'0': 0.3287671323648026, '1': 0.6712328676351974},predict
106,1,0,0.032376483890811686,{'0': 0.9676235161091883, '1': 0.032376483890811686},predict
107,1,0,0.43339760642949826,{'0': 0.5666023935705018, '1': 0.43339760642949826},predict
108,1,0,0.0738203778923052,{'0': 0.9261796221076948, '1': 0.0738203778923052},predict
109,1,0,0.4157652586208003,{'0': 0.5842347413791997, '1': 0.4157652586208003},predict
