id,label,predict_result,predict_score,predict_detail,type
0,1,0,0.15981335467201285,{'0': 0.8401866453279871, '1': 0.15981335467201285},predict
1,1,0,0.3889549520695687,{'0': 0.6110450479304312, '1': 0.3889549520695687},predict
2,1,1,0.5129638455244132,{'0': 0.4870361544755868, '1': 0.5129638455244132},predict
3,1,0,0.23025996878333269,{'0': 0.7697400312166673, '1': 0.23025996878333269},predict
4,1,1,0.6131403543548287,{'0': 0.3868596456451713, '1': 0.6131403543548287},predict
5,1,1,0.8391588685425431,{'0': 0.16084113145745693, '1': 0.8391588685425431},predict
6,0,0,0.21363321692058027,{'0': 0.7863667830794198, '1': 0.21363321692058027},predict
7,1,1,0.7473653080474851,{'0': 0.25263469195251487, '1': 0.7473653080474851},predict
8,0,1,0.7160874651959321,{'0': 0.28391253480406786, '1': 0.7160874651959321},predict
9,1,0,0.4713557737959464,{'0': 0.5286442262040536, '1': 0.4713557737959464},predict
10,0,0,0.14968654637676754,{'0': 0.8503134536232324, '1': 0.14968654637676754},predict
11,0,0,0.46367612322711566,{'0': 0.5363238767728844, '1': 0.46367612322711566},predict
12,1,0,0.04936512969299387,{'0': 0.9506348703070061, '1': 0.04936512969299387},predict
13,1,1,0.6163264098562548,{'0': 0.38367359014374525, '1': 0.6163264098562548},predict
14,1,1,0.6337350624685799,{'0': 0.3662649375314201, '1': 0.6337350624685799},predict
15,0,0,0.3328019074791988,{'0': 0.6671980925208012, '1': 0.3328019074791988},predict
16,1,1,0.6595351688211035,{'0': 0.3404648311788965, '1': 0.6595351688211035},predict
17,0,0,0.4352931675705451,{'0': 0.5647068324294549, '1': 0.4352931675705451},predict
18,1,0,0.1448427086630375,{'0': 0.8551572913369625, '1': 0.1448427086630375},predict
19,1,1,0.602350128586381,{'0': 0.39764987141361896, '1': 0.602350128586381},predict
20,1,1,0.8316857752585509,{'0': 0.16831422474144908, '1': 0.8316857752585509},predict
21,1,1,0.6835636856292043,{'0': 0.31643631437079567, '1': 0.6835636856292043},predict
22,0,1,0.508980613450748,{'0': 0.49101938654925203, '1': 0.508980613450748},predict
23,1,1,0.5435624479730309,{'0': 0.4564375520269691, '1': 0.5435624479730309},predict
24,0,1,0.6905103069225165,{'0': 0.30948969307748353, '1': 0.6905103069225165},predict
25,0,0,0.4352931675705451,{'0': 0.5647068324294549, '1': 0.4352931675705451},predict
26,0,0,0.1487830869355813,{'0': 0.8512169130644187, '1': 0.1487830869355813},predict
27,1,1,0.7541407209038449,{'0': 0.24585927909615513, '1': 0.7541407209038449},predict
28,1,0,0.42766953344490904,{'0': 0.572330466555091, '1': 0.42766953344490904},predict
