id,label,predict_result,predict_score,predict_detail,type
0,1,0,0.015002213406748165,{'0': 0.9849977865932519, '1': 0.015002213406748165},predict
1,1,1,0.712785780988916,{'0': 0.287214219011084, '1': 0.712785780988916},predict
2,1,1,0.5046541358429844,{'0': 0.49534586415701565, '1': 0.5046541358429844},predict
3,1,0,0.047621800045361706,{'0': 0.9523781999546383, '1': 0.047621800045361706},predict
4,1,1,0.5371458790063078,{'0': 0.46285412099369216, '1': 0.5371458790063078},predict
5,1,1,0.983518403561323,{'0': 0.01648159643867697, '1': 0.983518403561323},predict
6,0,0,0.23236942421397888,{'0': 0.7676305757860211, '1': 0.23236942421397888},predict
7,1,1,0.6887426815827817,{'0': 0.31125731841721826, '1': 0.6887426815827817},predict
8,0,1,0.7273751239447956,{'0': 0.27262487605520436, '1': 0.7273751239447956},predict
9,1,0,0.3223918054097424,{'0': 0.6776081945902577, '1': 0.3223918054097424},predict
10,0,0,0.012354169806206825,{'0': 0.9876458301937932, '1': 0.012354169806206825},predict
11,0,0,0.24567576323320492,{'0': 0.754324236766795, '1': 0.24567576323320492},predict
12,1,0,0.007387078087719827,{'0': 0.9926129219122801, '1': 0.007387078087719827},predict
13,1,1,0.7382602454643274,{'0': 0.26173975453567255, '1': 0.7382602454643274},predict
14,1,1,0.895779138123292,{'0': 0.10422086187670798, '1': 0.895779138123292},predict
15,0,0,0.09000575036376086,{'0': 0.9099942496362391, '1': 0.09000575036376086},predict
16,1,0,0.36627454520002906,{'0': 0.6337254547999709, '1': 0.36627454520002906},predict
17,0,0,0.36151608158414594,{'0': 0.6384839184158541, '1': 0.36151608158414594},predict
18,1,0,0.043662212987502905,{'0': 0.956337787012497, '1': 0.043662212987502905},predict
19,1,0,0.37440540046234905,{'0': 0.625594599537651, '1': 0.37440540046234905},predict
20,1,1,0.9688662298406957,{'0': 0.031133770159304297, '1': 0.9688662298406957},predict
21,1,1,0.8297074986136475,{'0': 0.17029250138635255, '1': 0.8297074986136475},predict
22,0,0,0.44982004126482833,{'0': 0.5501799587351717, '1': 0.44982004126482833},predict
23,1,0,0.35364611155601,{'0': 0.64635388844399, '1': 0.35364611155601},predict
24,0,0,0.13866867589388257,{'0': 0.8613313241061175, '1': 0.13866867589388257},predict
25,0,0,0.35401854830065654,{'0': 0.6459814516993434, '1': 0.35401854830065654},predict
26,0,0,0.031080218673606386,{'0': 0.9689197813263937, '1': 0.031080218673606386},predict
27,1,1,0.5817579383069413,{'0': 0.41824206169305866, '1': 0.5817579383069413},predict
28,1,0,0.27564193249530866,{'0': 0.7243580675046913, '1': 0.27564193249530866},predict
29,0,1,0.516794687840147,{'0': 0.48320531215985296, '1': 0.516794687840147},predict
30,1,1,0.7115582677516401,{'0': 0.2884417322483599, '1': 0.7115582677516401},predict
31,1,0,0.4075684907999951,{'0': 0.592431509200005, '1': 0.4075684907999951},predict
32,1,0,0.33745824991185336,{'0': 0.6625417500881466, '1': 0.33745824991185336},predict
33,1,1,0.7964124797767247,{'0': 0.2035875202232753, '1': 0.7964124797767247},predict
34,0,0,0.4601148780154859,{'0': 0.5398851219845141, '1': 0.4601148780154859},predict
35,1,0,0.40949636839833425,{'0': 0.5905036316016657, '1': 0.40949636839833425},predict
36,1,0,0.023410665376183658,{'0': 0.9765893346238164, '1': 0.023410665376183658},predict
37,1,0,0.40471218930464903,{'0': 0.595287810695351, '1': 0.40471218930464903},predict
38,1,0,0.46942385971576206,{'0': 0.5305761402842379, '1': 0.46942385971576206},predict
39,1,0,0.46045616183549953,{'0': 0.5395438381645005, '1': 0.46045616183549953},predict
40,1,1,0.923133853788296,{'0': 0.07686614621170396, '1': 0.923133853788296},predict
41,1,1,0.6502690546419293,{'0': 0.3497309453580707, '1': 0.6502690546419293},predict
42,1,0,0.4909627192920011,{'0': 0.5090372807079989, '1': 0.4909627192920011},predict
43,1,1,0.6629000988117195,{'0': 0.3370999011882805, '1': 0.6629000988117195},predict
44,1,1,0.9430891183338267,{'0': 0.05691088166617331, '1': 0.9430891183338267},predict
45,0,0,0.16977527872905399,{'0': 0.830224721270946, '1': 0.16977527872905399},predict
46,0,1,0.5742053629340844,{'0': 0.4257946370659156, '1': 0.5742053629340844},predict
47,1,1,0.9326071962056927,{'0': 0.06739280379430734, '1': 0.9326071962056927},predict
48,1,1,0.745685107386643,{'0': 0.25431489261335705, '1': 0.745685107386643},predict
49,0,1,0.6280848161433275,{'0': 0.37191518385667255, '1': 0.6280848161433275},predict
50,1,0,0.08707752231792192,{'0': 0.9129224776820781, '1': 0.08707752231792192},predict
51,0,0,0.2555403521129044,{'0': 0.7444596478870956, '1': 0.2555403521129044},predict
52,1,0,0.4248203761515005,{'0': 0.5751796238484995, '1': 0.4248203761515005},predict
53,1,1,0.5077989054529908,{'0': 0.4922010945470092, '1': 0.5077989054529908},predict
54,1,0,0.27819111422946335,{'0': 0.7218088857705367, '1': 0.27819111422946335},predict
55,1,1,0.9783560888837288,{'0': 0.021643911116271175, '1': 0.9783560888837288},predict
56,1,0,0.06664206249721752,{'0': 0.9333579375027825, '1': 0.06664206249721752},predict
57,1,0,0.39087999963446957,{'0': 0.6091200003655304, '1': 0.39087999963446957},predict
58,1,0,0.4659808368137668,{'0': 0.5340191631862332, '1': 0.4659808368137668},predict
59,1,0,0.06455452051460363,{'0': 0.9354454794853964, '1': 0.06455452051460363},predict
