id,label,predict_result,predict_score,predict_detail,type
0,1,0,0.04232540151178409,{'0': 0.9576745984882159, '1': 0.04232540151178409},predict
1,1,1,0.8248659482276149,{'0': 0.17513405177238506, '1': 0.8248659482276149},predict
2,1,1,0.8933978699833957,{'0': 0.10660213001660435, '1': 0.8933978699833957},predict
3,1,0,0.017733053430082007,{'0': 0.982266946569918, '1': 0.017733053430082007},predict
4,1,1,0.9686883934893501,{'0': 0.0313116065106499, '1': 0.9686883934893501},predict
5,1,1,0.9276314645556782,{'0': 0.07236853544432176, '1': 0.9276314645556782},predict
6,0,0,0.3961593606069058,{'0': 0.6038406393930942, '1': 0.3961593606069058},predict
7,1,1,0.9125930954105508,{'0': 0.08740690458944922, '1': 0.9125930954105508},predict
8,0,1,0.6320447888269611,{'0': 0.36795521117303887, '1': 0.6320447888269611},predict
9,1,0,0.3421958397647678,{'0': 0.6578041602352322, '1': 0.3421958397647678},predict
10,0,0,0.06202729911990502,{'0': 0.937972700880095, '1': 0.06202729911990502},predict
11,0,0,0.14073824462675075,{'0': 0.8592617553732492, '1': 0.14073824462675075},predict
12,1,0,0.0374170193068903,{'0': 0.9625829806931097, '1': 0.0374170193068903},predict
13,1,1,0.7510146086327779,{'0': 0.2489853913672221, '1': 0.7510146086327779},predict
14,1,1,0.8146770269383289,{'0': 0.18532297306167111, '1': 0.8146770269383289},predict
15,0,0,0.0432378396592315,{'0': 0.9567621603407686, '1': 0.0432378396592315},predict
16,1,1,0.6483950567400294,{'0': 0.3516049432599706, '1': 0.6483950567400294},predict
17,0,0,0.3721383032407072,{'0': 0.6278616967592928, '1': 0.3721383032407072},predict
18,1,0,0.09231569792002851,{'0': 0.9076843020799715, '1': 0.09231569792002851},predict
19,1,0,0.4867379973366256,{'0': 0.5132620026633744, '1': 0.4867379973366256},predict
20,1,1,0.9891237417497492,{'0': 0.010876258250250848, '1': 0.9891237417497492},predict
21,1,1,0.8953098540260318,{'0': 0.1046901459739682, '1': 0.8953098540260318},predict
22,0,0,0.365695845632722,{'0': 0.634304154367278, '1': 0.365695845632722},predict
23,1,0,0.2512523436859898,{'0': 0.7487476563140102, '1': 0.2512523436859898},predict
24,0,1,0.7975083809291212,{'0': 0.20249161907087876, '1': 0.7975083809291212},predict
25,0,1,0.5936065675378771,{'0': 0.4063934324621229, '1': 0.5936065675378771},predict
26,0,0,0.038721970910441654,{'0': 0.9612780290895584, '1': 0.038721970910441654},predict
27,1,1,0.7614037224492167,{'0': 0.23859627755078328, '1': 0.7614037224492167},predict
28,1,0,0.30905440862547723,{'0': 0.6909455913745228, '1': 0.30905440862547723},predict
29,0,0,0.49463320895152846,{'0': 0.5053667910484716, '1': 0.49463320895152846},predict
30,1,1,0.6574845674364425,{'0': 0.34251543256355754, '1': 0.6574845674364425},predict
31,1,0,0.04769783185933904,{'0': 0.9523021681406609, '1': 0.04769783185933904},predict
32,1,0,0.20805718406487225,{'0': 0.7919428159351277, '1': 0.20805718406487225},predict
33,1,1,0.9187619571626557,{'0': 0.08123804283734426, '1': 0.9187619571626557},predict
34,0,0,0.4473499097181194,{'0': 0.5526500902818806, '1': 0.4473499097181194},predict
35,1,1,0.7829549623180447,{'0': 0.21704503768195527, '1': 0.7829549623180447},predict
36,1,0,0.007579882778338809,{'0': 0.9924201172216612, '1': 0.007579882778338809},predict
37,1,0,0.2951675243445702,{'0': 0.7048324756554298, '1': 0.2951675243445702},predict
38,1,1,0.695014511151111,{'0': 0.304985488848889, '1': 0.695014511151111},predict
39,1,1,0.7987270052388951,{'0': 0.20127299476110494, '1': 0.7987270052388951},predict
40,1,1,0.6742043167025512,{'0': 0.3257956832974488, '1': 0.6742043167025512},predict
41,1,1,0.5259401695629684,{'0': 0.4740598304370316, '1': 0.5259401695629684},predict
42,1,1,0.8556990091748371,{'0': 0.1443009908251629, '1': 0.8556990091748371},predict
43,1,0,0.40856841486816975,{'0': 0.5914315851318303, '1': 0.40856841486816975},predict
44,1,1,0.9335529692754805,{'0': 0.06644703072451952, '1': 0.9335529692754805},predict
45,0,0,0.12842165140099615,{'0': 0.8715783485990038, '1': 0.12842165140099615},predict
46,0,1,0.9278638998814716,{'0': 0.07213610011852845, '1': 0.9278638998814716},predict
47,1,1,0.9006954619206416,{'0': 0.09930453807935835, '1': 0.9006954619206416},predict
48,1,0,0.2967064190832467,{'0': 0.7032935809167533, '1': 0.2967064190832467},predict
49,0,0,0.19819161071965732,{'0': 0.8018083892803427, '1': 0.19819161071965732},predict
50,1,0,0.1278388290434799,{'0': 0.8721611709565201, '1': 0.1278388290434799},predict
